"SOURCE","TARGET","tweet_number"
"realjoshbasili","GavinNewsom",770
"PoliticalIntent","YouTube",772
"perezrebecca083","realDonaldTrump",774
"perezrebecca083","gourav472001",775
"perezrebecca083","realDonaldTrump",775
"teena_conley","benshapiro",777
"teena_conley","YouTube",778
"PeteMcCool1","AkiraChanArts",779
"KimHarr17015664","prayingmedic",783
"DRandall","johncardillo",790
"DRandall","realDonaldTrump",790
"QYou56938304","YouTube",791
"DixieHillbilly2","YouTube",793
"jeffbarker002","YouTube",794
"hgpp_usa","realDonaldTrump",795
"hgpp_usa","PressSec",796
"hgpp_usa","realDonaldTrump",796
"hgpp_usa","dougducey",797
"hgpp_usa","realDonaldTrump",797
"hgpp_usa","prayingmedic",798
"RidersPale","YouTube",799
"Michele93682378","YouTube",800
"tweetypie4me","greta",802
"Lamed_Vav","BillGates",803
"Lamed_Vav","YouTube",803
"JamTech65","jsolomonReports",804
"JamTech65","realDonaldTrump",804
"GAFLCountryGirl","realDonaldTrump",808
"JohnMappin","Nigel_Farage",811
"JohnMappin","JohnMappin",811
"JohnMappin","Nigel_Farage",813
"JohnMappin","JohnMappin",813
"JohnMappin","MarlboroughOf",813
"JohnMappin","geordiegreig",813
"JohnMappin","realDonaldTrump",814
"AverageJoeOU","realDonaldTrump",816
"AverageJoeOU","DonaldJTrumpJr",816
"AverageJoeOU","foxnewsdesk",816
"AverageJoeOU","TomColeOK04",816
"AverageJoeOU","JimInhofe",816
"AverageJoeOU","TheOklahoman_",816
"AverageJoeOU","tulsaworld",816
"AverageJoeOU","YouTube",816
"AverageJoeOU","YouTube",817
"mujtastik","WGNNews",818
"owensitgonnaend","BernieSanders",819
"owensitgonnaend","SenSchumer",820
"owensitgonnaend","charliekirk11",821
"owensitgonnaend","NikkiHaley",822
"owensitgonnaend","BrutonRayford",822
"dmills3710","POTUS",823
"NotSteinbart","5Agenda21",825
"NotSteinbart","NZStuff",826
"amikeliunas","YouTube",828
"DTOMnews","DJ_TPGReport",829
"DTOMnews","maga17wwg1wga",829
"DTOMnews","prayingmedic",831
"DTOMnews","MaryGraceMedia",831
"DTOMnews","JoeBiden",832
"DTOMnews","KeeganMKey",832
"DTOMnews","MissILmom",833
"DTOMnews","IrishRacingPro1",833
"DTOMnews","JoeBiden",834
"DTOMnews","DevinNunes",835
"DTOMnews","DevinNunes",836
"DTOMnews","SebGorka",836
"DTOMnews","JoeBiden",837
"DTOMnews","DevinNunes",838
"DTOMnews","JoeBiden",839
"DTOMnews","catturd2",840
"DTOMnews","gatewaypundit",840
"bmj240768","SBSNews",841
"bmj240768","YouTube",841
"bmj240768","SkyNewsAust",842
"bmj240768","YouTube",842
"bmj240768","9NewsSyd",843
"bmj240768","YouTube",843
"bmj240768","10NewsFirstSyd",844
"bmj240768","ParisMartin_1",844
"bmj240768","YouTube",844
"bmj240768","7NewsSydney",845
"bmj240768","JoshFrydenberg",845
"bmj240768","YouTube",845
"bmj240768","QAnonQld",846
"bmj240768","BurnedSpy34",846
"bmj240768","realDonaldTrump",846
"bmj240768","YouTube",846
"TrumpQwoman","ghtway",848
"TrumpQwoman","AngryTurtle14",848
"TrumpQwoman","BrianGPowell",848
"TrumpQwoman","GregForMontana",850
"TrumpQwoman","stevebullockmt",850
"TrumpQwoman","SteveDaines",850
"TrumpQwoman","realDonaldTrump",850
"TrumpQwoman","jontester",850
"1koolwoman","YouTube",851
"1koolwoman","YouTube",852
"lesliehardy99","YouTube",853
"DebbieRevor","JNJNews",854
"DebbieRevor","JanssenGlobal",854
"RebeccaWatter10","YouTube",855
"sig1776","DrJudyAMikovits",860
"sig1776","Perpetualmaniac",860
"sig1776","CowgirlCas22",860
"sig1776","IPOT1776",860
"sig1776","austere1717",860
"sig1776","Linda_Paris",860
"sig1776","LisaMei62",860
"sig1776","prayingmedic",860
"sig1776","Jordan_Sather_",860
"sig1776","X22Report",860
"sig1776","SGTreport",860
"sig1776","realDonaldTrump",860
"sig1776","DonaldJTrumpJr",860
"sig1776","LotusOak2",860
"sig1776","sallyKP",860
"sig1776","DemocratFed",860
"sig1776","2runtherace",860
"sig1776","SaRaAshcraft",860
"justice1warrior","POTUS",861
"PplOppsngTyrnny","Thomas1774Paine",862
"loriPeel3","YouTube",865
"loriPeel3","YouTube",866
"19DABEARS81","Ilhan",870
"Jake4Liberty_v2","realDonaldTrump",871
"ttocs35","ttocs35",873
"ttocs35","AnBeOnd",873
"ashmanno83","truthserum4all",874
"ashmanno83","liltilgerlil",874
"ashmanno83","RedPilledisBACK",874
"ashmanno83","AmericAnon57",874
"ashmanno83","RedDragonFly19",874
"ashmanno83","EYEDROPMEDIA",874
"ashmanno83","robin_ked",874
"ashmanno83","donnie_maga",874
"ashmanno83","XHawk80",874
"ashmanno83","DRottiemom",874
"ashmanno83","bbl58",874
"ashmanno83","tanksmom2000",874
"ashmanno83","WWG1WGA",874
"ashmanno83","hollylandes",874
"ashmanno83","BPPope",874
"ashmanno83","GregoryJHall1",874
"ashmanno83","QArmyInfo",874
"ashmanno83","HEAVENSARMY4",874
"ashmanno83","TomFitton",874
"ashmanno83","POTUS",874
"ashmanno83","TrumpCanuck",874
"nonya84669676","Dreamweasel",875
"kjhare9","cindyscorners",876
"kjhare9","RL9631",876
"kjhare9","POTUS",876
"kjhare9","sidrosenberg",876
"kjhare9","bernardmcguirk3",876
"kjhare9","frankmorano",876
"kjhare9","JoePiscopoShow",876
"kjhare9","AmyKremer",876
"kjhare9","Liz_Wheeler",877
"kjhare9","OutIn2020",877
"kjhare9","NevadaElJefe",878
"kjhare9","MBOKSR_MAGA",878
"kjhare9","USMCSDI",879
"kjhare9","USBornNRaised",879
"kjhare9","FeistyBroadTX",880
"kjhare9","RobProvince",880
"kjhare9","JuYeonKimTV",880
"kjhare9","KPEJFOX24News",880
"kjhare9","Big2News",880
"kjhare9","Matthew_4_Trump",881
"kjhare9","Business3None",881
"kjhare9","JimericanTweets",882
"kjhare9","francklyspoken",883
"kjhare9","SheepDogSociety",884
"kjhare9","kwilliam111",885
"kjhare9","autismfamily01",885
"kjhare9","BidwellRb",886
"kjhare9","MenofGod11",886
"kjhare9","SenSchumer",886
"kjhare9","Trudy54822073",887
"kjhare9","bfraser747",887
"kjhare9","gatewaypundit",887
"kjhare9","Tracie0313",888
"kjhare9","PJrtx",888
"kjhare9","AdamSchiff",888
"kjhare9","SuriusVsVodka",889
"kjhare9","SueMcCauley17",889
"kjhare9","SheepDogSociety",890
"21aug","YouTube",891
"jkntme2784","JoeySalads",892
"jkntme2784","IngrahamAngle",892
"prolifemom123","realDonaldTrump⁩",893
"TWITMO_INMATE","YouTube",894
"Gough_TJ","YouTube",896
"loudpipes2020","Texas_MAGA_mom",898
"loudpipes2020","cjtruth",898
"loudpipes2020","cjtruth",899
"QarriorP","YouTube",903
"stylishmichele","YouTube",906
"BritAsianinJap","Telegraph",908
"Qthenarratives","YouTube",916
"Qthenarratives","DrJudyAMikovits",917
"ForLoveofaBoy","DrJudyAMikovits",918
"ravena68","MeltdownWRIF",921
"MrCM_Burns","gerrysmithaz",922
"MrCM_Burns","PeterSweden7",922
"kylerollins","dfowlie1",923
"HappyKat9","Christi97445615",924
"HappyKat9","RealEricCarmen",924
"HappyKat9","RepAdamSchiff",924
"HappyKat9","SpeakerPelosi",924
"HappyKat9","realDonaldTrump",924
"kensteady79","YouTube",927
"pip_reaper","MrTardigradeUK",930
"pip_reaper","MrTardigradeUK",931
"Binome169","washingtonpost",933
"HelloEv67054535","YouTube",938
"surveyorX","YouTube",941
"surveyorX","AndyBrown1_",942
"Debe78123265","GovAbbott?",945
"CheriinMS","brithume",947
"Se7eN32781870","elenochle",948
"Retired_Guest","ihatethemedia",949
"Retired_Guest","Newsweek",949
"Qraven7","brad_polumbo",950
"Qraven7","doctorcherokee",950
"janejohnson8793","cnni",951
"epadgen","YouTube",953
"Stonewoodforge","truthserum4all",956
"Stonewoodforge","liltilgerlil",956
"Stonewoodforge","RedPilledisBACK",956
"Stonewoodforge","AmericAnon57",956
"Stonewoodforge","RedDragonFly19",956
"Stonewoodforge","EYEDROPMEDIA",956
"Stonewoodforge","robin_ked",956
"Stonewoodforge","donnie_maga",956
"Stonewoodforge","XHawk80",956
"Stonewoodforge","DRottiemom",956
"Stonewoodforge","bbl58",956
"Stonewoodforge","tanksmom2000",956
"Stonewoodforge","WWG1WGA",956
"Stonewoodforge","hollylandes",956
"Stonewoodforge","BPPope",956
"Stonewoodforge","GregoryJHall1",956
"Stonewoodforge","QArmyInfo",956
"Stonewoodforge","HEAVENSARMY4",956
"Stonewoodforge","TomFitton",956
"Stonewoodforge","POTUS",956
"Stonewoodforge","TrumpCanuck",956
"Stonewoodforge","YouTube",958
"Grace4we","SteveRustad1",959
"Grace4we","DAWNCATHERINE",960
"Grace4we","SteveRustad1",961
"Grace4we","GetWisdomDude",962
"Grace4we","dave_snot_home",963
"Grace4we","realDonaldTrump",963
"Grace4we","SpeakerPelosi",963
"Grace4we","SenSchumer",963
"Grace4we","potus",963
"Grace4we","SenJeffMerkley",964
"Grace4we","donnasfineart",965
"Grace4we","WhiteHouse",965
"Grace4we","realDonaldTrump",965
"Grace4we","abctweet100",966
"Grace4we","tuckerpupper1",967
"Grace4we","GetWisdomDude",967
"McguireScotty","YouTube",973
"PaulWestonEden","YouTube",976
"Sagacious_Saint","davidicke",978
"freenaynow","freenaynow",979
"freenaynow","POTUS",979
"ACAAdventures","seanhannity",983
"ACAAdventures","YouTube",983
"GymLeaderMicah","01Cole",985
"veeharmony","YouTube",986
"veeharmony","YouTube",987
"GTrevise8","Ilhan",988
"GTrevise8","SpeakerPelosi",988
"GTrevise8","realDonaldTrump",988
"TamiAngeleyes","YouTube",989
"TamiAngeleyes","DonaldTrump",989
"TamiAngeleyes","JesseBWatters",989
"TamiAngeleyes","DanaPerino",989
"TamiAngeleyes","TheFive",989
"JrBartsch","CTWRabbit",990
"JrBartsch","DrJudyAMikovits",990
"Q4truth_UK","TheGardianNews",992
"IAlwaysLikeThe1","TJGriggs13",993
"IAlwaysLikeThe1","NYGovCuomo",994
"IAlwaysLikeThe1","gatesfoundation",994
"Alysm0","RealEricCarmen",995
"roy52_richie","SecPompeo",997
"roy52_richie","realDonaldTrump",997
"Kluchman4","FtwrQ",1000
"Kluchman4","Breaking911",1000
"Kluchman4","Breaking911",1001
"deanbelair1","realDonaldTrump",1003
"deanbelair1","realDonaldTrump",1004
"deanbelair1","realDonaldTrump",1005
"deanbelair1","realDonaldTrump",1006
"deanbelair1","Inevitable_ET",1007
"deanbelair1","QTheWakeUp",1007
"deanbelair1","realDonaldTrump",1007
"deanbelair1","realDonaldTrump",1008
"deanbelair1","realDonaldTrump",1009
"deanbelair1","realDonaldTrump",1010
"deanbelair1","realDonaldTrump",1011
"deanbelair1","realDonaldTrump",1012
"deanbelair1","realDonaldTrump",1013
"deanbelair1","realDonaldTrump",1014
"deanbelair1","realDonaldTrump⁩",1015
"deanbelair1","realDonaldTrump⁩",1016
"deanbelair1","realDonaldTrump",1017
"deanbelair1","realDonaldTrump",1018
"deanbelair1","realDonaldTrump",1019
"deanbelair1","realDonaldTrump",1020
"deanbelair1","realDonaldTrump",1021
"deanbelair1","realDonaldTrump",1022
"deanbelair1","realDonaldTrump",1023
"deanbelair1","realDonaldTrump",1024
"deanbelair1","realDonaldTrump⁩",1025
"AllForLoveQ","realDonaldTrump",1027
"a3auntie","love4thegameAK",1028
"rfitzger71","YouTube",1031
"ShroyerAlbert","realDonaldTrump",1032
"TonyTonysold","YouTube",1033
"DaquanWhite7","christisch1",1035
"moutonn68125861","YouTube",1042
"_Simona_F","BusyDrT",1045
"_Simona_F","DarlaShine",1045
"_Simona_F","bennyjohnson",1045
"_Simona_F","Cernovich",1045
"_Simona_F","RyanGirdusky",1045
"_Simona_F","marklevinshow",1045
"_Simona_F","GOPLeader",1045
"_Simona_F","RepLeeZeldin",1045
"_Simona_F","JudgeJeanine",1045
"_Simona_F","IngrahamAngle",1045
"_Simona_F","TomiLahren",1045
"_Simona_F","RealCandaceO",1045
"_Simona_F","TheMikeLiPetri",1045
"_Simona_F","RudyGiuliani",1045
"dontbullymy","stholeary",1047
"dontbullymy","CBS11Andrea",1047
"dontbullymy","CBSDFW",1047
"MarycaroleMary","LisaMei62",1049
"MarycaroleMary","DavidMuir",1050
"MarycaroleMary","HarveyStaub1",1050
"MarycaroleMary","realDonaldTrump",1050
"anijah_rose","YouTube",1051
"MaraBimba","YouTube",1052
"KeAnnaJo_12","YouTube",1053
"chandlerEclipse","YouTube",1054
"chandlerEclipse","realDonaldTrump",1054
"chandlerEclipse","Inevitable_ET",1054
"chandlerEclipse","AustinSteinbart",1054
"S3mp3rF","YouTube.",1055
"BryanSuisididel","MickwestOz777",1056
"BryanSuisididel","Hellharbour",1056
"BryanSuisididel","LizBuff46",1056
"Truthyoudare1","YouTube",1058
"stang289","GovAbbott?",1059
"Lolo611","realDonaldTrump",1060
"Lolo611","YouTube",1060
"vanessa06167973","Inevitable_ET",1061
"vanessa06167973","YouTube",1061
"ldyrigger1","YouTube",1062
"blackswisschees","ru_awake_yet",1063
"blackswisschees","YouTube",1064
"blackswisschees","YouTube",1065
"Andy74916139","briantylercohen",1067
"Andy74916139","realDonaldTrump",1067
"huck_nola","YouTube",1069
"huck_nola","YouTube",1070
"cjsienna55","YouTube",1077
"HehnlyMargaret","IngrahamAngle",1078
"HehnlyMargaret","seanhannity",1079
"gochaseanna","YouTube",1081
"Donna_Sadzius","YouTube",1082
"Doyal1Chris","YouTube",1085
"Doyal1Chris","YouTube",1086
"torontofanatic","YouTube",1087
"Nicole81162384","realDonaldTrump",1089
"KamarisaL","YouTube",1092
"dumisani6","YouTube",1093
"pukmis","YouTube",1100
"clouden_patrick","realDonaldTrump",1107
"LuEspin79443133","TeamTrump",1108
"LuEspin79443133","kimguilfoyle",1108
"LuEspin79443133","GomezMatthewD",1108
"LuEspin79443133","_BettyCardenas",1108
"LuEspin79443133","LtGovSanchez",1108
"LuEspin79443133","FLOTUS",1109
"Hoo19U","YouTube",1110
"ykgb","realDonaldTrump",1111
"ykgb","BusyDrT",1111
"ykgb","BorisJohnson",1111
"ykgb","DrButtar",1111
"ykgb","YouTube",1111
"ykgb","YouTube",1112
"supergallagal","YouTube",1113
"yieldtoprayer","YouTube",1114
"Charity58076255","GovPritzker",1118
"BigBtheBagman","YouTube",1122
"OnlyTheSulkiest","HazelParody",1123
"OnlyTheSulkiest","darealpyxlup",1123
"OnlyTheSulkiest","OOCWesternR34",1123
"CletusRay4","CorintheansXIII",1125
"CletusRay4","catturd2",1125
"TamdyTee","YouTube",1129
"SmileURON4","AkiraChanArts",1130
"carli20132","DrJudyAMikovits",1133
"carli20132","TinaAguayotv",1133
"MEopines","YouTube",1134
"DaveFash","YouTube",1136
"DaveFash","realDonaldTrump",1136
"DaveFash","VP",1136
"DaveFash","POTUS",1136
"DaveFash","DavrFash",1136
"timeconsumer117","YouTube",1137
"KeriBorror","YouTube",1138
"mpmomok","realDonaldTrump",1139
"EileenColts","covid",1143
"EileenColts","ventilator",1143
"CindyReuss","seanhannity",1145
"CindyReuss","POTUS",1146
"CindyReuss","YouTube",1147
"bethelight11_11","YouTube",1148
"bethelight11_11","realDonaldTrump",1148
"bethelight11_11","Inevitable_ET",1148
"bethelight11_11","AustinSteinbart",1148
"tembitz","Inevitable_ET",1149
"tembitz","Inevitable_ET",1150
"ConservCavalry","YouTube",1151
"mikebarkhaus1","YouTube",1152
"wfogarty3026","YouTube",1154
"Wxmouse","YouTube",1156
"KildahlOle","YouTube",1157
"Debi_52","BernieMcIntyre5",1158
"Debi_52","atensnut",1158
"SouloFlier","realDonaldTrump",1163
"SouloFlier","YouTube",1164
"janpark","YouTube",1165
"gmaophir","YouTube",1166
"Jonatha18280375","GovAbbott?",1167
"VIAworldwide","YouTube",1168
"EspositoJo","YouTube",1169
"Jecolon8016","realDonaldTrump",1172
"Jecolon8016","honeywell",1172
"Kara91465286","YouTube",1173
"SuzeQ_17","YouTube",1176
"lindagrace6390","YouTube",1178
"lindagrace6390","realDonaldTrump",1178
"robertmendoza22","GovAbbott?",1179
"robertmendoza22","YouTube",1180
"EYESWIDE12","realDonaldTrump",1182
"EYESWIDE12","VP",1182
"DibariSteve","GovAbbott?",1183
"stefan58","YouTube",1184
"sankshar","YouTube",1187
"janemas","AngelCrazey",1188
"janemas","ClarkeMicah",1188
"patriot7842","DrJudyAMikovits",1190
"patriot7842","vision_launch",1194
"patriot7842","DrJudyAMikovits",1195
"GrinninGal","flojonic",1198
"GrinninGal","Maria33590968",1198
"GrinninGal","RockHound47",1198
"GrinninGal","brithume",1198
"gordanak","AkiraChanArts",1199
"pm19513","YouTube",1201
"SangrealGlow","YouTube",1202
"berrier_joanna","realDonaldTrump",1206
"TexasUncensored","YouTube",1207
"dukster4","YouTube",1208
"col1bkw","YouTube",1209
"DIDNOTVOTEFOR44","YouTube",1211
"indigenous01","YouTube",1212
"JohnQ1776","JuliansRum",1217
"JohnQ1776","1Eslick",1217
"MichaelCappola1","YouTube",1218
"TaxiKym","YouTube",1221
"adamskaboy","realDonaldTrump",1226
"fs_given","YouTube",1228
"LostEko","YouTube",1231
"ReneeMcCone","YouTube",1232
"sonicstout","YouTube",1233
"HireACoach","AhmedBaba_",1234
"HireACoach","PalmerReport",1235
"V_actually","YouTube",1236
"Niner4ever80","robreiner",1238
"Niner4ever80","lordez56",1238
"pattiarchi_usa","WarRoomPandemic",1240
"pattiarchi_usa","WarRoom2020",1240
"pattiarchi_usa","JasonMillerinDC",1240
"pattiarchi_usa","RaheemKassam",1240
"Danibp727","YouTube",1241
"gr155houk","YouTube",1242
"allison_plunk","YouTube",1243
"allison_plunk","YouTube",1244
"kschmidtoo","HuffPost",1245
"wfogarty302658","YouTube",1247
"Lynden59686979","AkiraChanArts",1248
"JAM56039265","JoshuaPotash",1249
"Pat_Potvin","cravecreative",1250
"Pat_Potvin","CC_CRF",1250
"Pat_Potvin","ActforCanada",1250
"Pat_Potvin","99freemind",1250
"Pat_Potvin","MaximeBernier",1250
"Pat_Potvin","MarkFriesen08",1250
"Pat_Potvin","MarkParalovos",1250
"Pat_Potvin","patton6966",1250
"Pat_Potvin","BillyJoyce1976",1250
"Pat_Potvin","BillTufts",1250
"Pat_Potvin","peoplespca",1250
"Pat_Potvin","FaithGoldy",1250
"Pat_Potvin","Derek_FacT",1250
"Pat_Potvin","bimvision",1250
"Pat_Potvin","NilahPatel",1251
"Pat_Potvin","Krisleblanc_",1251
"Pat_Potvin","haselcheck",1251
"Pat_Potvin","Jhutch43945987",1251
"Pat_Potvin","WakeUpCanada1",1251
"Pat_Potvin","DavefromFlint",1252
"Pat_Potvin","PrisonPlanet",1252
"Janee_Roemer","IngrahamAngle",1253
"SerenityFirth","YouTube",1260
"BrokeGi2017","Lyndon_sb",1262
"BrokeGi2017","BCharlote",1262
"BrokeGi2017","ChuckCallesto",1262
"kermitknowsit","stholeary",1264
"kermitknowsit","CBS11Andrea",1264
"kermitknowsit","CBSDFW",1264
"CAshley68","YouTube",1268
"142Hinkle","YouTube",1271
"jlsprow","DrJudyAMikovits",1274
"drnicolejames","AkiraChanArts",1275
"TheIcklevoices","JoeMcGeez",1276
"TheIcklevoices","JohnMurphy51",1276
"TheIcklevoices","Shane83228624",1276
"ZoE__JoY","TuckerCarlson",1277
"ZoE__JoY","no_silence",1277
"ZoE__JoY","realDonaldTrump",1278
"glencolello","YouTube",1282
"TIAWANAS","cravecreative",1284
"TIAWANAS","CC_CRF",1284
"TIAWANAS","ActforCanada",1284
"TIAWANAS","99freemind",1284
"TIAWANAS","MaximeBernier",1284
"TIAWANAS","MarkFriesen08",1284
"TIAWANAS","MarkParalovos",1284
"TIAWANAS","patton6966",1284
"TIAWANAS","BillyJoyce1976",1284
"TIAWANAS","BillTufts",1284
"TIAWANAS","peoplespca",1284
"TIAWANAS","FaithGoldy",1284
"TIAWANAS","Derek_FacT",1284
"TIAWANAS","bimvision",1284
"dmcnally1952","seanhannity",1286
"PeacefulBubbles","YouTube",1287
"chickenpatti13","YouTube",1288
"MartinaMcCabe3","gemmaod1",1289
"marty713","ChuckGrassley",1291
"marty713","realDonaldTrump",1291
"marty713","MikkiWillis",1292
"TheStorm_Chaser","YouTube",1295
"HStandingbear18","DNC",1296
"HStandingbear18","YouTube",1296
"HStandingbear18","YouTube",1297
"HStandingbear18","realDonaldTrump",1298
"HStandingbear18","YouTube",1302
"HStandingbear18","YouTube",1303
"HStandingbear18","realDonaldTrump",1304
"HStandingbear18","YouTube",1304
"HStandingbear18","YouTube",1305
"HStandingbear18","YouTube",1306
"HStandingbear18","YouTube",1307
"HStandingbear18","DrJudyAMikovits",1308
"HStandingbear18","YouTube",1309
"HStandingbear18","DrJudyAMikovits",1310
"HStandingbear18","YouTube",1311
"HStandingbear18","YouTube",1312
"HStandingbear18","YouTube",1313
"HStandingbear18","maximillianhol4",1314
"HStandingbear18","mattos_candie",1314
"HStandingbear18","realDonaldTrump",1314
"rhondasweeten","YouTube",1315
"DogRealtorAZ","realDonaldTrump",1317
"DogRealtorAZ","DonaldJTrumpJr",1317
"DogRealtorAZ","EricTrump",1317
"DogRealtorAZ","LaraLeaTrump",1317
"DogRealtorAZ","IngrahamAngle",1317
"DogRealtorAZ","seanhannity",1317
"DogRealtorAZ","MelissaAFrancis",1317
"TheFnDoQtor","DrJudyAMikovits",1318
"DarinHatch","YouTube",1319
"DarinHatch","realDonaldTrump",1319
"DarinHatch","DonaldJTrumpJr",1319
"DarinHatch","POTUS",1319
"nancy73gg","DocEvenhouse",1320
"0301479341","YouTube",1324
"codiecm","YouTube",1325
"codiecm","YouTube",1326
"IntegrityNeeded","YouTube",1327
"IntegrityNeeded","YouTube",1328
"HoboBabe","MrColionNoir",1330
"AndweknowN","AhsokaT13280784",1331
"AndweknowN","ZionistReport",1331
"ken47456780","YouTube",1335
"jade25801418","YouTube",1336
"jade25801418","intheMatrixxx",1337
"jade25801418","Sun_Q_Tzu",1337
"TschetterMarvie","YouTube",1341
"Sparta2427","bandraidoir",1342
"Sparta2427","PaulLewis",1342
"Sparta2427","nmlinguaphile",1343
"Sparta2427","ItsJesssD__",1344
"Sparta2427","chicagotribune",1344
"karenbr01216054","LisaMei62",1348
"BaringMyClaws","CorintheansXIII",1349
"BaringMyClaws","catturd2",1349
"BaringMyClaws","Christi76673318",1350
"BaringMyClaws","SarahOC46730597",1350
"BaringMyClaws","RealMattCouch",1350
"dianne_algiere","YouTube",1351
"whateveruwantca","YouTube",1353
"LibertateaPirat","mtracey",1354
"Taralynn717","YouTube",1357
"Dark_Druid_316","YouTube",1358
"NormaHunter1","YouTube",1359
"TomEchols3","YouTube",1360
"Dollydimple25","theJeremyVine",1361
"pnpeterman","YouTube",1363
"pnpeterman","YouTube",1364
"Phil_GillenH2O","realDonaldTrump",1369
"Phil_GillenH2O","FKTVis",1369
"Phil_GillenH2O","Jim_Jordan",1369
"donnabarrington","YouTube",1370
"Marie76431664","DrJudyAMikovits",1371
"Marie76431664","YouTube",1371
"jpspider55","YouTube",1373
"joleone","YouTube",1374
"Tony5ohh","MichaelRapaport",1375
