"SOURCE","TARGET","tweet_number"
"YourNightWriter","gatewaypundit",1170
"cristiny1","TheGreatFeather",1174
"cristiny1","StevePieczenik⁩",1175
"cristiny1","GenFlynn⁩",1175
"cristiny1","realDonaldTrump⁩",1175
"cristiny1","Kevin_Shipp⁩",1175
"KellyDetoni","gatewaypundit",1176
"LarryOQuinn","gatewaypundit",1178
"ShirleyCatron","Inevitable_ET",1181
"ForTheUSA2","gatewaypundit",1186
"helenconol","GregAbbott_TX⁩",1187
"SanitriumSoiree","TimMurtaugh",1188
"SanitriumSoiree","TrumpWarRoom",1188
"SanitriumSoiree","PressSec",1188
"SanitriumSoiree","kayleighmcenany",1188
"SanitriumSoiree","bethanyshondark",1189
"SanitriumSoiree","TheRightMelissa",1191
"SanitriumSoiree","realDonaldTrump",1192
"SanitriumSoiree","SpeakerPelosi",1193
"djmliberty","gatewaypundit",1194
"Flyin2Freedom","SheepKnowMore",1197
"Flyin2Freedom","FollowGeorgeUSA",1197
"Stars4P","DrJudyAMikovits",1200
"Stars4P","gatewaypundit",1202
"RobbieMoralesAZ","gatewaypundit",1205
"justwinejosh","GovDunleavy",1206
"justwinejosh","gatewaypundit",1208
"SilentBGood","gatewaypundit",1209
"SilentBGood","gatewaypundit",1210
"SilentBGood","gatewaypundit",1211
"newsreview86","gatewaypundit",1212
"Cosmopolitka","georgegalloway",1215
"Cosmopolitka","YouTube",1215
"No_Fear_AmBIZ","YouTube",1217
"SheenaParish","SheenaParish",1220
"SheenaParish","libertytarian",1220
"SheenaParish","thinkfree55",1220
"SEAtherton3","gatewaypundit",1223
"LibsNoFun","seanhannity",1227
"LibsNoFun","IngrahamAngle",1227
"LibsNoFun","TuckerCarlson",1227
"LibsNoFun","ChanelRion",1227
"LibsNoFun","realDonaldTrump",1227
"SatireWorks","JWSpry",1230
"SatireWorks","twawki2",1230
"Duckyandboob","YouTube",1231
"JohnBurtonGrah1","TuckerCarlson",1233
"JohnBurtonGrah1","realDonaldTrump",1233
"JohnBurtonGrah1","SheaMil04122209",1234
"JohnBurtonGrah1","TuckerCarlson",1234
"JohnBurtonGrah1","realDonaldTrump",1234
"sharonshatney","YouTube",1236
"libertyraven","gatewaypundit",1239
"elmanuboy","YouTube",1240
"kkar1111","Inevitable_ET",1241
"kkar1111","POTUS",1242
"ArleneFarrowgal","getongab",1243
"Warriors4Trump","gatewaypundit",1246
"Maggie35333463","gatewaypundit",1247
"Just4Americans","DrJudyAMikovits",1248
"mnrosrnr3","seanhannity",1249
"mnrosrnr3","IngrahamAngle",1249
"mnrosrnr3","TuckerCarlson",1249
"mnrosrnr3","ChanelRion",1249
"mnrosrnr3","realDonaldTrump",1249
"OtagoGrad","JWSpry",1256
"OtagoGrad","twawki2",1256
"Anzers","gatewaypundit",1259
"Anzers","YouTube",1261
"Anzers","gatewaypundit",1262
"Anzers","gatewaypundit",1263
"leftoffcenter2","gatewaypundit",1266
"Hondaslzman","YouTube",1267
"Hondaslzman","YouTube",1268
"sara_sclark","realDonaldTrump",1270
"Madie_715","gatewaypundit",1278
"Madie_715","gatewaypundit",1279
"Madie_715","DrJudyAMikovits",1282
"el_leche_malo","gatewaypundit",1283
"NancyFo34405891","CoreysDigs",1285
"NancyFo34405891","MrMichaelBurkes",1286
"NancyFo34405891","ksorbs",1288
"NancyFo34405891","RepMattGaetz",1289
"NancyFo34405891","Comey",1289
"NancyFo34405891","realDonaldTrump",1289
"NancyFo34405891","thebradfordfile",1290
"NancyFo34405891","Jim_Jordan",1291
"NancyFo34405891","TruthHammer888",1292
"NancyFo34405891","Kevin_Shipp",1293
"NancyFo34405891","realDonaldTrump",1294
"NancyFo34405891","IvankaTrump",1295
"NancyFo34405891","realDonaldTrump",1296
"twawki2","spitfiretyler1",1298
"USMCAMERICAN3","gatewaypundit",1301
"JunoSirius","getongab",1304
"Prepare4Tomorro","YouTube",1306
"TennSherry","SheepKnowMore",1307
"TennSherry","FollowGeorgeUSA",1307
"Inevitable1111","EyesOnQ",1308
"Inevitable1111","gatewaypundit",1309
"es52643921","gatewaypundit",1319
"JayAhhhrrr","AkiraChanArts",1323
"JTanico","YouTube",1326
"JohnHen39949447","YouTube",1331
"TRCan66839023","gatewaypundit",1335
"sabersuvalor","YouTube",1337
"didoment","Oahu_Raider808",1340
"conservaruce","realDonaldTrump⁩",1341
"conservaruce","YouTube",1342
"2001SharonC","DrJudyAMikovits",1343
"EMumzy","gatewaypundit",1345
"EMumzy","JoeBiden",1346
"Hazmat25","twitter",1347
"Hazmat25","youtube",1347
"Hazmat25","microsoft",1347
"Hazmat25","BillGates",1347
"Hazmat25","gatesfoundation",1347
"Hazmat25","melindagates",1347
"GERARDOCARABA10","SteveScalise",1349
"GERARDOCARABA10","SenJohnKennedy",1349
"GERARDOCARABA10","kayleighmcenany",1349
"GERARDOCARABA10","8Kuns",1349
"GERARDOCARABA10","marthamaccallum",1349
"GERARDOCARABA10","enki74",1349
"GERARDOCARABA10","USAGBarr",1349
"GERARDOCARABA10","JohnWHuber",1349
"GERARDOCARABA10","chuckwoolery",1349
"GERARDOCARABA10","RealCandaceO",1349
"GERARDOCARABA10","greggutfeld",1349
"GERARDOCARABA10","DanaPerino",1349
"GERARDOCARABA10","AkiraChanArts",1349
"GERARDOCARABA10","DonaldJTrumpJr",1350
"GERARDOCARABA10","POTUS",1350
"GERARDOCARABA10","FLOTUS",1350
"GERARDOCARABA10","parscale",1350
"GERARDOCARABA10","DanScavino",1350
"GERARDOCARABA10","EricTrump",1350
"GERARDOCARABA10","BreitbartNews",1351
"GERARDOCARABA10","OANN",1351
"GERARDOCARABA10","JackPosobiec",1351
"GERARDOCARABA10","HeyTammyBruce",1351
"GERARDOCARABA10","JesseBWatters",1351
"GERARDOCARABA10","JudgeJeanine",1351
"GERARDOCARABA10","AkiraChanArts",1351
"GERARDOCARABA10","dbongino",1352
"GERARDOCARABA10","DavidJHarrisJr",1352
"GERARDOCARABA10","w_terrence",1352
"GERARDOCARABA10","GeraldoRivera",1352
"GERARDOCARABA10","AkiraChanArts",1352
"GERARDOCARABA10","realDonaldTrump",1353
"GERARDOCARABA10","IvankaTrump",1353
"GERARDOCARABA10","EricTrump",1353
"GERARDOCARABA10","DonaldJTrumpJr",1353
"GERARDOCARABA10","parscale",1353
"GERARDOCARABA10","TrumpWarRoom",1353
"GERARDOCARABA10","JudicialWatch",1353
"GERARDOCARABA10","TomFitton",1353
"GERARDOCARABA10","WhiteHouse",1353
"GERARDOCARABA10","RudyGiuliani",1353
"GERARDOCARABA10","AkiraChanArts",1353
"GERARDOCARABA10","MsAvaArmstrong",1354
"GERARDOCARABA10","hodgetwins",1354
"GERARDOCARABA10","w_terrence",1354
"GERARDOCARABA10","SebGorka",1354
"GERARDOCARABA10","jsolomonReports",1354
"GERARDOCARABA10","GreggJarrett",1354
"GERARDOCARABA10","JulieReichwein1",1354
"GERARDOCARABA10","marklevinshow",1354
"GERARDOCARABA10","RubinReport",1354
"GERARDOCARABA10","RepMattGaetz",1354
"GERARDOCARABA10","AkiraChanArts",1354
"GERARDOCARABA10","LaylaAlisha11",1355
"GERARDOCARABA10","aldana1987",1355
"GERARDOCARABA10","Real_G2DAZ",1355
"GERARDOCARABA10","EpochTimes",1355
"GERARDOCARABA10","JessieJaneDuff",1355
"GERARDOCARABA10","CBS_Herridge",1355
"GERARDOCARABA10","MZHemingway",1355
"GERARDOCARABA10","GOPChairwoman",1355
"GERARDOCARABA10","PressSec",1355
"GERARDOCARABA10","charliekirk11",1355
"GERARDOCARABA10","KatiePavlich",1355
"GERARDOCARABA10","AkiraChanArts",1355
"tracilin7","MaryBernstein14",1358
"tracilin7","AmateurMmo",1358
"tracilin7","RodentStill",1358
"tracilin7","luluHru",1358
"tracilin7","vmlatina1",1358
"tracilin7","JPKelly17",1358
"tracilin7","BladeMcCoy1",1358
"tracilin7","QmagaMike",1358
"tracilin7","Sigrid_aktiv",1358
"tracilin7","fastcar2222",1358
"tracilin7","TrumpTrain197",1358
"tracilin7","az_grl",1358
"tracilin7","DonnieLee2",1358
"tracilin7","OneProphetess",1358
"tracilin7","RickHough5",1358
"tracilin7","daughterUSA_Rev",1358
"tracilin7","Patriotlove45",1358
"tracilin7","Eric91178049",1358
"tracilin7","Sedona4ProLife",1358
"tracilin7","KarenLadybug1",1358
"tracilin7","lofly727",1358
"Jeanett31885980","YouTube",1360
"RexWinters420","YouTube",1361
"lucids","NetflixUK",1362
"lucids","rickygervais",1362
"lucids","BorisJohnson",1363
"lucids","DonaldJTrumpJr",1365
"Chattykathy1022","YouTube",1374
"kyleplunkett","YouTube",1375
"lightheartanon","realDonaldTrump",1376
"lightheartanon","VincentCrypt46",1376
"lightheartanon","TomFitton",1376
"lightheartanon","DeAnna4Congress",1376
"lightheartanon","DonaldJTrumpJr",1376
"Michael41567028","batalysta",1377
"Michael41567028","Gothamist",1377
"Michael41567028","RepJayapal",1379
"Michael41567028","Barbara66548811",1379
"lah3309","DrJudyAMikovits",1380
"TheadoreBleuPhD","gatewaypundit",1381
"StaceyMaLaine","jeffmason1",1382
"StaceyMaLaine","PressSec",1382
"StaceyMaLaine","gatewaypundit",1384
"trpinque","NVICLoeDown",1386
"trpinque","NVICLoeDown",1386
"donlev21","gatewaypundit",1387
"MibMark","TommyG",1393
"MibMark","DrJudyAMikovits",1393
"MibMark","gatewaypundit",1394
"Senoj91602","getongab",1395
"easier_done","gatewaypundit",1397
"easier_done","gatewaypundit",1398
"StoningMaryUSA","99freemind",1400
"mommee45kidz","gatewaypundit",1401
"nataliemcosta","pnjaban",1403
"nataliemcosta","JamesOKeefeIII",1404
"tx_granny","gatewaypundit",1405
"catkeela","ctvnews",1408
"catkeela","cbsnews",1408
"catkeela","justintrudeau",1408
"catkeela","YouTube",1409
"catkeela","CNN",1409
"catkeela","CBSNews",1409
"catkeela","CBSThisMorning",1409
"catkeela","cbc",1409
"5teeev","DrJudyAMikovits",1410
"lopppapa","gatewaypundit",1411
"lopppapa","gatewaypundit",1412
"Solarman1955","RedNationRising",1413
"Selinasyfy","gatewaypundit",1415
"bjdcmom","gatewaypundit",1417
"bekindinstead","gatewaypundit",1418
"pvinyard","gatewaypundit",1422
"roofmonqey","ArmyBratt68",1423
"roofmonqey","Daytobehappy",1423
"Imdragonman420","gatewaypundit",1424
"trimble_david","YouTube",1426
"Warren587","gatewaypundit",1427
"Archangel055","glennbeck",1428
"Archangel055","realDonaldTrump",1428
"Archangel055","seanhannity",1428
"Archangel055","RudyGiuliani",1428
"Tropic5A","gatewaypundit",1432
"davidjshort1","gatewaypundit",1434
"dinglewhop","Rob___Edwards",1437
"dinglewhop","Baddiel",1437
"jaymony100","wesbury",1441
"jaymony100","rcwhalen",1441
"13thethe","POTUS",1445
"13thethe","realDonaldTrump",1445
"Gpatriot1776","DrJudyAMikovits",1446
"StormOverWatch","gatewaypundit",1447
"StormOverWatch","gatewaypundit",1448
"crdub35","DrJudyAMikovits",1450
"fogvaltx","gatewaypundit",1452
"Hope4Hopeless1","DrJudyAMikovits",1453
"TMomPhotography","elach242",1454
"TMomPhotography","BBCWorld",1454
"KayThomas12345","DrJudyAMikovits",1456
"telosa3","gatewaypundit",1461
"tyme4u","YouTube",1464
"1791joe","SteveDeaceShow",1465
"1791joe","AkiraChanArts",1465
"StroznStarz","gatewaypundit",1469
"RukiaTheSexy","RonnieRadke",1473
"gjysta","YouTube",1475
"gjysta","AkiraChanArts",1476
"SVukasevic","gatewaypundit",1477
"Coco05107629","realDonaldTrump",1478
"Coco05107629","DanKEberhart",1479
"TConfessionals","DrJudyAMikovits",1481
"BenjaminABock","TruthHammer888",1482
"BenjaminABock","ladygaga",1483
"BenjaminABock","HowWeFeel",1483
"BenjaminABock","patton6966",1484
"BenjaminABock","JoanofAmerica",1484
"BenjaminABock","realDonaldTrump",1485
"BenjaminABock","rihanna",1486
"BenjaminABock","fentybeauty",1486
"BenjaminABock","realDonaldTrump",1487
"BenjaminABock","DavidMuir",1487
"BenjaminABock","ABCWorldNews",1487
"BenjaminABock","katyperry",1488
"BenjaminABock","cynthialovely",1488
"BenjaminABock","realDonaldTrump",1489
"BenjaminABock","bassnectar",1490
"BenjaminABock","AmorphousMusic",1490
"BenjaminABock","bass_network",1490
"BenjaminABock","hanzz_latte",1491
"BenjaminABock","bassnectar",1491
"BenjaminABock","bass_network",1491
"BenjaminABock","nickLmall9",1492
"BenjaminABock","bassnectar",1492
"BenjaminABock","bass_network",1492
"BenjaminABock","realDonaldTrump",1493
"BenjaminABock","honeywell",1493
"BenjaminABock","ladygaga",1494
"BenjaminABock","hauslabs",1494
"BenjaminABock","BTWFoundation",1494
"BenjaminABock","rihanna",1495
"BenjaminABock","SavageXFenty",1495
"BenjaminABock","cjtruth",1496
"BenjaminABock","ashleyfbabyy",1497
"BenjaminABock","bassnectar",1497
"BenjaminABock","bass_network",1497
"BenjaminABock","okeechobeefest",1497
"BenjaminABock","Sun_Q_Tzu",1498
"BenjaminABock","TruthHammer888",1498
"BenjaminABock","BeInteractiveHQ",1499
"BenjaminABock","bassnectar",1499
"BenjaminABock","bassnectar",1500
"BenjaminABock","BeInteractiveHQ",1500
"BenjaminABock","bass_network",1500
"BenjaminABock","DonaldJTrumpJr",1501
"BenjaminABock","realDonaldTrump",1501
"BenjaminABock","katyperry",1502
"BenjaminABock","AmericanIdol",1502
"BenjaminABock","ABCNetwork",1502
"BenjaminABock","DonaldJTrumpJr",1503
"BenjaminABock","cjtruth",1503
"BenjaminABock","realDonaldTrump",1504
"BenjaminABock","honeywell",1504
"BenjaminABock","DonaldJTrumpJr",1505
"BenjaminABock","RichardGrenell",1505
"BenjaminABock","katyperry",1506
"BenjaminABock","baby2baby",1506
"BenjaminABock","kpcollections",1506
"BenjaminABock","katyperry",1507
"BenjaminABock","EyesOnQ",1508
"BenjaminABock","TruthHammer888",1508
"BenjaminABock","realDonaldTrump",1509
"BenjaminABock","cjtruth",1510
"BenjaminABock","TruthHammer888",1510
"BenjaminABock","modernmango_",1511
"BenjaminABock","bassnectar",1511
"BenjaminABock","bass_network",1511
"BenjaminABock","hijinxfest",1511
"BenjaminABock","katyperry",1512
"BenjaminABock","Jim_Jordan",1514
"BenjaminABock","realDonaldTrump",1514
"BenjaminABock","DonaldJTrumpJr",1515
"BenjaminABock","TruthHammer888",1515
"BenjaminABock","ClaraLionelFdn",1516
"BenjaminABock","rihanna",1516
"BenjaminABock","jack",1516
"BenjaminABock","ShawnCarterSF",1516
"BenjaminABock","ladygaga",1517
"BenjaminABock","BarackObama",1517
"BenjaminABock","MichelleObama",1517
"BenjaminABock","BTS_twt",1517
"BenjaminABock","YouTube",1517
"BenjaminABock","katyperry",1518
"BenjaminABock","NNVPLizer2019",1519
"BenjaminABock","realDonaldTrump",1519
"BenjaminABock","rihanna",1520
"BenjaminABock","fentybeauty",1520
"BenjaminABock","ladygaga",1521
"BenjaminABock","BTWFoundation",1521
"BenjaminABock","darhar981",1522
"BenjaminABock","realDonaldTrump",1523
"BenjaminABock","realDonaldTrump",1524
"BenjaminABock","katyperry",1525
"BenjaminABock","ABCNetwork",1525
"BenjaminABock","realDonaldTrump",1526
"BenjaminABock","rihanna",1527
"BenjaminABock","fentybeauty",1527
"BenjaminABock","bassnectar",1528
"BenjaminABock","katyperry",1529
"BenjaminABock","baby2baby",1529
"BenjaminABock","kpcollections",1529
"BenjaminABock","TruthHammer888",1530
"BenjaminABock","katyperry",1531
"BenjaminABock","cjtruth",1532
"BenjaminABock","Inevitable_ET",1533
"BenjaminABock","TruthHammer888",1533
"BenjaminABock","ladygaga",1534
"BenjaminABock","springsteen",1534
"BenjaminABock","itstonybennett",1534
"BenjaminABock","rihanna",1535
"BenjaminABock","SavageXFenty",1535
"BenjaminABock","rihanna",1536
"BenjaminABock","Sephora",1536
"BenjaminABock","HarveyNichols",1536
"BenjaminABock","bassnectar",1537
"BenjaminABock","katyperry",1538
"BenjaminABock","katyperry",1539
"BenjaminABock","montaga",1540
"BenjaminABock","WhiteHouse",1541
"BenjaminABock","realDonaldTrump",1541
"BenjaminABock","TeamTrump",1542
"BenjaminABock","realDonaldTrump",1542
"BenjaminABock","realDonaldTrump",1543
"BenjaminABock","cjtruth",1544
"BenjaminABock","ladygaga",1545
"BenjaminABock","bassnectar",1546
"BenjaminABock","katyperry",1547
"BenjaminABock","AmericanIdol",1547
"BenjaminABock","ABCNetwork",1547
"photokool6","BambamMargie",1548
"Linda73267216","gatewaypundit",1551
"billie_begley","chuckwoolery",1552
"freenaynow","POTUS",1555
"freenaynow","realDonaldTrump",1555
"jamosone","YouTube",1557
"jamosone","YouTube",1558
"jamosone","ElmaAksalic",1559
"jamosone","OANN",1559
"jamosone","WhiteHouse",1559
"jamosone","YouTube",1561
"GeorgieCheva5","LisaMei62",1562
"GeorgieCheva5","JamesOKeefeIII",1562
"lubey69","YouTube",1567
"LouiseJune18","gatewaypundit",1576
"LouiseJune18","gatewaypundit",1577
"richiesigns","TuckerCarlson",1582
"richiesigns","realDonaldTrump",1582
"whatusaynono","gatewaypundit",1584
"whatusaynono","V_4_Vendatta",1585
"whatusaynono","YouTube",1585
"whatusaynono","gatewaypundit",1586
"SuffragiumX","gatewaypundit",1589
"DeAnnaLDavisKAG","YouTube",1591
"DeAnnaLDavisKAG","POTUS",1591
"TRUMPISNOW","gatewaypundit",1593
"BHerringDMA","gatewaypundit",1594
"AnnemarieVtW","gatewaypundit",1595
"joav19","gatewaypundit",1596
"joav19","SheepKnowMore",1597
"joav19","AndyBCampbell",1597
"joav19","oneunderscore__",1597
"bclarklawyer","RealStaniel",1598
"bclarklawyer","TheChiFirstLady",1598
"bclarklawyer","LoriLightfoot",1598
"bclarklawyer","99freemind",1599
"bclarklawyer","JBPritzker",1600
"Willyb943","YouTube",1601
"Redmoore24","gatewaypundit",1602
"TRUMPED_in_2020","DrJudyAMikovits",1604
"Sonya35011997","YouTube.",1606
"uga23","YouTube",1607
"uga23","realDonaldTrump",1607
"Nbb26414033x","gatewaypundit",1609
"Cmagnuson09","gatewaypundit",1613
"LyndaAtchison","DeAnna4Congress",1617
"LyndaAtchison","kellyka82190101",1617
"LyndaAtchison","YouTube",1617
"PeteKent01","POTUS",1621
"PeteKent01","realDonaldTrump",1621
"PeteKent01","YouTube",1624
"TrinaAltadonna","YouTube",1625
"for10sake","gatewaypundit",1628
"JimTaylorSays","gatewaypundit",1631
"marinelarryj","DrJudyAMikovits",1635
"AdvinMovieland","gatewaypundit",1640
"Katherineirene","gatewaypundit",1642
"HellermanJojo","gatewaypundit",1645
"leomvictory","gatewaypundit",1649
"suzeintn","DrJudyAMikovits",1650
"katsil1","gatewaypundit",1652
"RosieJane0108","kirstiealley",1656
"RosieJane0108","BillGates",1656
"RosieJane0108","GregAbbott_TX⁩",1657
"RosieJane0108","kirstiealley",1659
"RosieJane0108","BillGates",1659
"RosieJane0108","kirstiealley",1660
"RosieJane0108","KAGparty2020",1660
"RosieJane0108","BillGates",1660
"BlakeHayes88","YouTube",1661
"MarionSchafter","gatewaypundit",1664
"StevenGibes","gatewaypundit",1665
"Groter44","realDonaldTrump",1666
"fluck_gloria","YouTube",1668
"majority_t","NoodleSparklez",1670
"Dchap22","gatewaypundit",1672
"Annette31343810","gatewaypundit",1673
"janejohansen10","gatewaypundit",1675
"sandrakrouse4","gatewaypundit",1676
"SteakPope","gatewaypundit",1681
"WandaMiller5102","gatewaypundit",1684
"ouchinagirl","POTUS",1686
"ouchinagirl","realDonaldTrump",1686
"RonalynnSherwo2","seanhannity",1688
"RonalynnSherwo2","realDonaldTrump",1689
"RonalynnSherwo2","GovMikeHuckabee",1690
"RonalynnSherwo2","Mike_Pence",1691
"RonalynnSherwo2","IngrahamAngle",1692
"dawnsrainbows","gatewaypundit",1695
"dmaer1966","gatewaypundit",1696
"pjjlynch","YouTube",1704
"TonyBlu48575847","DrJudyAMikovits",1705
"ChrisWeston2","ZDoggMD",1706
"BacktoLIFEandW1","seanhannity;",1710
"BacktoLIFEandW1","PrisonPlanet;",1710
"BacktoLIFEandW1","marklevinshow",1710
"BacktoLIFEandW1","YouTube",1711
"Dialmond","gatewaypundit",1712
"shannon70706","YouTube",1715
"shannon70706","YouTube",1716
"donnahartt","gatewaypundit",1718
"Josh01182325","YouTube",1720
"Josh01182325","RepThomasMassie",1720
"Josh01182325","JamesComer",1720
"Josh01182325","RandPaul",1720
"Josh01182325","RepAndyBarr",1720
"Louiedapick","gatewaypundit",1721
"donnawright4_w","gatewaypundit",1722
"el_gonzo1","gatewaypundit",1723
"Ptofimpact","gatewaypundit",1729
"TVOvols","gatewaypundit",1730
"DrStrash","gatewaypundit",1731
"HeltonPatrica","realDonaldTrump",1732
"III_Frogs","YouTube",1734
"III_Frogs","realDonaldTrump",1734
"C_to_the_","DrJudyAMikovits",1735
"TheJokerMouce","NoodleSparklez",1738
"TheJokerMouce","DrJudyAMikovits",1739
"BuffaloJoe317","gatewaypundit",1741
"kandaceurban3","gatewaypundit",1746
"Barbara66784812","gatewaypundit",1747
"NanaMarcum","gatewaypundit",1749
"Ehubie","gatewaypundit",1750
"Ehubie","gatewaypundit",1751
"2cents4apenny","DrJudyAMikovits",1755
"2cents4apenny","gatewaypundit",1757
"Kompis99090912","DrJudyAMikovits",1760
"BothwellJeremy","gatewaypundit",1763
"mcdyno21","realDonaldTrump",1766
"mcdyno21","YouTube",1767
"gingerrific87","gatewaypundit",1771
"gingerrific87","YouTube",1772
"1malaka1","GregAbbott_TX⁩",1773
"1malaka1","gatewaypundit",1774
"Jinger_Ellie","gatewaypundit",1777
"Donald2979","gatewaypundit",1780
"rich7g","POTUS",1783
"james_zaman","gatewaypundit",1787
"zojo368","dbongino",1788
"cbryant1524","YouTube",1793
"cbryant1524","YouTube",1794
"narakarki545","YouTube",1795
"johnathondough4","YouTube",1797
"johnathondough4","YouTube",1798
"johnathondough4","YouTube",1799
"StillFreeSCOTTY","POTUS",1803
"StillFreeSCOTTY","realDonaldTrump",1803
"john_ship67","YouTube",1806
"KittleChip","AkiraChanArts",1808
"deplorable_ms","gatewaypundit",1812
"deplorable_ms","gatewaypundit",1813
"sharmassy","YouTube",1815
"mysbbby","YouTube",1820
"Gray7wolf","maddow",1821
"NickSpano","twitter",1824
"NickSpano","youtube",1824
"NickSpano","microsoft",1824
"NickSpano","BillGates",1824
"NickSpano","gatesfoundation",1824
"NickSpano","melindagates",1824
"NickSpano","twitter",1825
"NickSpano","youtube?",1825
"NickSpano","realDonaldTrump",1828
"NickSpano","DonaldJTrumpJr",1828
"Smithwickshire","GregAbbott_TX⁩",1829
"divnanata","gatewaypundit",1830
"GodOwnsMySoul","gatewaypundit",1832
"jeffgreen540","gatewaypundit",1833
"robbi_beck2014","AkiraChanArts",1834
"hdbradko","gatewaypundit",1835
"meWooster","gatewaypundit",1840
"dadnme88","ROBERTPATRIO",1841
"dadnme88","dconcetta2860",1841
